article_factor,article_id,article,authors,published_journal,NOTES__RHS_VARIABLES__ETC_
30,Allegretto et al. (2015),Credible Research Designs for Minimum Wage Studies,"Allegretto, Dube, Reich & Zipperer",Industrial and Labor Relations Review,"Table 5 (Panel B, (2,1))"
30,Allegretto et al. (2015),Credible Research Designs for Minimum Wage Studies,"Allegretto, Dube, Reich & Zipperer",Industrial and Labor Relations Review,"Table 5 (Panel B, (2,2))"
30,Allegretto et al. (2015),Credible Research Designs for Minimum Wage Studies,"Allegretto, Dube, Reich & Zipperer",Industrial and Labor Relations Review,"Table 5 (Panel B, (2,3))"
30,Allegretto et al. (2015),Credible Research Designs for Minimum Wage Studies,"Allegretto, Dube, Reich & Zipperer",Industrial and Labor Relations Review,"Table 5 (Panel B, (2,4))"
30,Allegretto et al. (2015),Credible Research Designs for Minimum Wage Studies,"Allegretto, Dube, Reich & Zipperer",Industrial and Labor Relations Review,"Table 5 (Panel B, (2,5))"
30,Allegretto et al. (2015),Credible Research Designs for Minimum Wage Studies,"Allegretto, Dube, Reich & Zipperer",Industrial and Labor Relations Review,"Table 5 (Panel B, (2,6))"
30,Allegretto et al. (2015),Credible Research Designs for Minimum Wage Studies,"Allegretto, Dube, Reich & Zipperer",Industrial and Labor Relations Review,"Table 5 (Panel B, (2,7))"
30,Allegretto et al. (2015),Credible Research Designs for Minimum Wage Studies,"Allegretto, Dube, Reich & Zipperer",Industrial and Labor Relations Review,"Table 5 (Panel B, (2,8))"
30,Allegretto et al. (2015),Credible Research Designs for Minimum Wage Studies,"Allegretto, Dube, Reich & Zipperer",Industrial and Labor Relations Review,"Table 5 (Panel B, (3,1))"
30,Allegretto et al. (2015),Credible Research Designs for Minimum Wage Studies,"Allegretto, Dube, Reich & Zipperer",Industrial and Labor Relations Review,"Table 5 (Panel B, (3,2))"
30,Allegretto et al. (2015),Credible Research Designs for Minimum Wage Studies,"Allegretto, Dube, Reich & Zipperer",Industrial and Labor Relations Review,"Table 5 (Panel B, (3,3))"
30,Allegretto et al. (2015),Credible Research Designs for Minimum Wage Studies,"Allegretto, Dube, Reich & Zipperer",Industrial and Labor Relations Review,"Table 5 (Panel B, (3,4))"
30,Allegretto et al. (2015),Credible Research Designs for Minimum Wage Studies,"Allegretto, Dube, Reich & Zipperer",Industrial and Labor Relations Review,"Table 5 (Panel B, (3,5))"
30,Allegretto et al. (2015),Credible Research Designs for Minimum Wage Studies,"Allegretto, Dube, Reich & Zipperer",Industrial and Labor Relations Review,"Table 5 (Panel B, (3,6))"
30,Allegretto et al. (2015),Credible Research Designs for Minimum Wage Studies,"Allegretto, Dube, Reich & Zipperer",Industrial and Labor Relations Review,"Table 5 (Panel B, (3,7))"
30,Allegretto et al. (2015),Credible Research Designs for Minimum Wage Studies,"Allegretto, Dube, Reich & Zipperer",Industrial and Labor Relations Review,"Table 5 (Panel B, (3,8))"
30,Allegretto et al. (2015),Credible Research Designs for Minimum Wage Studies,"Allegretto, Dube, Reich & Zipperer",Industrial and Labor Relations Review,"Table 5 (Panel B, (4,1))"
30,Allegretto et al. (2015),Credible Research Designs for Minimum Wage Studies,"Allegretto, Dube, Reich & Zipperer",Industrial and Labor Relations Review,"Table 5 (Panel B, (4,2))"
30,Allegretto et al. (2015),Credible Research Designs for Minimum Wage Studies,"Allegretto, Dube, Reich & Zipperer",Industrial and Labor Relations Review,"Table 5 (Panel B, (4,3))"
30,Allegretto et al. (2015),Credible Research Designs for Minimum Wage Studies,"Allegretto, Dube, Reich & Zipperer",Industrial and Labor Relations Review,"Table 5 (Panel B, (4,4))"
30,Allegretto et al. (2015),Credible Research Designs for Minimum Wage Studies,"Allegretto, Dube, Reich & Zipperer",Industrial and Labor Relations Review,"Table 5 (Panel B, (4,5))"
30,Allegretto et al. (2015),Credible Research Designs for Minimum Wage Studies,"Allegretto, Dube, Reich & Zipperer",Industrial and Labor Relations Review,"Table 5 (Panel B, (4,6))"
30,Allegretto et al. (2015),Credible Research Designs for Minimum Wage Studies,"Allegretto, Dube, Reich & Zipperer",Industrial and Labor Relations Review,"Table 5 (Panel B, (4,7))"
30,Allegretto et al. (2015),Credible Research Designs for Minimum Wage Studies,"Allegretto, Dube, Reich & Zipperer",Industrial and Labor Relations Review,"Table 5 (Panel B, (4,8))"
30,Allegretto et al. (2015),Credible Research Designs for Minimum Wage Studies,"Allegretto, Dube, Reich & Zipperer",Industrial and Labor Relations Review,"Table 10 (Panel A, (2,1))"
30,Allegretto et al. (2015),Credible Research Designs for Minimum Wage Studies,"Allegretto, Dube, Reich & Zipperer",Industrial and Labor Relations Review,"Table 10 (Panel A, (2,2))"
30,Allegretto et al. (2015),Credible Research Designs for Minimum Wage Studies,"Allegretto, Dube, Reich & Zipperer",Industrial and Labor Relations Review,"Table 10 (Panel A, (2,3))"
31,Dube and Zipperer (2015),Pooled Synthetic Control Estimates for Recurring Treatments,Dube & Zipperer,IZA discussion paper,Table 7: SE calculated from distribution in Tbl 6
32,Clemens and Wither (2014),The Minimum Wage and the Great Recession: Evidence of Effects on the Employment and Income Trajectories Of Low-skilled Workers,Clemens & Wither,NBER working paper,"Table 2, Col 4 Row 1 (Immediate)"
32,Clemens and Wither (2014),The Minimum Wage and the Great Recession: Evidence of Effects on the Employment and Income Trajectories Of Low-skilled Workers,Clemens & Wither,NBER working paper,"Table 2, Col 4 Row 2 (medium term)"
32,Clemens and Wither (2014),The Minimum Wage and the Great Recession: Evidence of Effects on the Employment and Income Trajectories Of Low-skilled Workers,Clemens & Wither,NBER working paper,"Table 3, Panel A (DD), Col 2 Row 1 (Immediate)"
32,Clemens and Wither (2014),The Minimum Wage and the Great Recession: Evidence of Effects on the Employment and Income Trajectories Of Low-skilled Workers,Clemens & Wither,NBER working paper,"Table 3, Panel A (DD), Col 3 Row 1 (Immediate)"
32,Clemens and Wither (2014),The Minimum Wage and the Great Recession: Evidence of Effects on the Employment and Income Trajectories Of Low-skilled Workers,Clemens & Wither,NBER working paper,"Table 3, Panel A (DD), Col 4 Row 1 (Immediate)"
32,Clemens and Wither (2014),The Minimum Wage and the Great Recession: Evidence of Effects on the Employment and Income Trajectories Of Low-skilled Workers,Clemens & Wither,NBER working paper,"Table 3, Panel A (DD), Col 5 Row 1 (Immediate)"
32,Clemens and Wither (2014),The Minimum Wage and the Great Recession: Evidence of Effects on the Employment and Income Trajectories Of Low-skilled Workers,Clemens & Wither,NBER working paper,"Table 3, Panel A (DD), Col 6 Row 1 (Immediate)"
32,Clemens and Wither (2014),The Minimum Wage and the Great Recession: Evidence of Effects on the Employment and Income Trajectories Of Low-skilled Workers,Clemens & Wither,NBER working paper,"Table 3, Panel A (DD), Col 7 Row 1 (Immediate)"
32,Clemens and Wither (2014),The Minimum Wage and the Great Recession: Evidence of Effects on the Employment and Income Trajectories Of Low-skilled Workers,Clemens & Wither,NBER working paper,"Table 3, Panel A (DD), Col 2 Row 2 (Medium Term)"
32,Clemens and Wither (2014),The Minimum Wage and the Great Recession: Evidence of Effects on the Employment and Income Trajectories Of Low-skilled Workers,Clemens & Wither,NBER working paper,"Table 3, Panel A (DD), Col 3 Row 2 (Medium Term)"
32,Clemens and Wither (2014),The Minimum Wage and the Great Recession: Evidence of Effects on the Employment and Income Trajectories Of Low-skilled Workers,Clemens & Wither,NBER working paper,"Table 3, Panel A (DD), Col 4 Row 2 (Medium Term)"
32,Clemens and Wither (2014),The Minimum Wage and the Great Recession: Evidence of Effects on the Employment and Income Trajectories Of Low-skilled Workers,Clemens & Wither,NBER working paper,"Table 3, Panel A (DD), Col 5 Row 2 (Medium Term)"
32,Clemens and Wither (2014),The Minimum Wage and the Great Recession: Evidence of Effects on the Employment and Income Trajectories Of Low-skilled Workers,Clemens & Wither,NBER working paper,"Table 3, Panel A (DD), Col 6 Row 2 (Medium Term)"
32,Clemens and Wither (2014),The Minimum Wage and the Great Recession: Evidence of Effects on the Employment and Income Trajectories Of Low-skilled Workers,Clemens & Wither,NBER working paper,"Table 3, Panel A (DD), Col 7 Row 2 (Medium Term)"
32,Clemens and Wither (2014),The Minimum Wage and the Great Recession: Evidence of Effects on the Employment and Income Trajectories Of Low-skilled Workers,Clemens & Wither,NBER working paper,"Table 3, Panel B (DDD), Col 1 Row 1 (Immediate)"
32,Clemens and Wither (2014),The Minimum Wage and the Great Recession: Evidence of Effects on the Employment and Income Trajectories Of Low-skilled Workers,Clemens & Wither,NBER working paper,"Table 3, Panel B (DDD), Col 2 Row 1 (Immediate)"
32,Clemens and Wither (2014),The Minimum Wage and the Great Recession: Evidence of Effects on the Employment and Income Trajectories Of Low-skilled Workers,Clemens & Wither,NBER working paper,"Table 3, Panel B (DDD), Col 3 Row 1 (Immediate)"
32,Clemens and Wither (2014),The Minimum Wage and the Great Recession: Evidence of Effects on the Employment and Income Trajectories Of Low-skilled Workers,Clemens & Wither,NBER working paper,"Table 3, Panel B (DDD), Col 4 Row 1 (Immediate)"
32,Clemens and Wither (2014),The Minimum Wage and the Great Recession: Evidence of Effects on the Employment and Income Trajectories Of Low-skilled Workers,Clemens & Wither,NBER working paper,"Table 3, Panel B (DDD), Col 5 Row 1 (Immediate)"
32,Clemens and Wither (2014),The Minimum Wage and the Great Recession: Evidence of Effects on the Employment and Income Trajectories Of Low-skilled Workers,Clemens & Wither,NBER working paper,"Table 3, Panel B (DDD), Col 6 Row 1 (Immediate)"
32,Clemens and Wither (2014),The Minimum Wage and the Great Recession: Evidence of Effects on the Employment and Income Trajectories Of Low-skilled Workers,Clemens & Wither,NBER working paper,"Table 3, Panel B (DDD), Col 7 Row 1 (Immediate)"
32,Clemens and Wither (2014),The Minimum Wage and the Great Recession: Evidence of Effects on the Employment and Income Trajectories Of Low-skilled Workers,Clemens & Wither,NBER working paper,"Table 3, Panel B (DDD), Col 1 Row 2 (Medium Term)"
32,Clemens and Wither (2014),The Minimum Wage and the Great Recession: Evidence of Effects on the Employment and Income Trajectories Of Low-skilled Workers,Clemens & Wither,NBER working paper,"Table 3, Panel B (DDD), Col 2 Row 2 (Medium Term)"
32,Clemens and Wither (2014),The Minimum Wage and the Great Recession: Evidence of Effects on the Employment and Income Trajectories Of Low-skilled Workers,Clemens & Wither,NBER working paper,"Table 3, Panel B (DDD), Col 3 Row 2 (Medium Term)"
32,Clemens and Wither (2014),The Minimum Wage and the Great Recession: Evidence of Effects on the Employment and Income Trajectories Of Low-skilled Workers,Clemens & Wither,NBER working paper,"Table 3, Panel B (DDD), Col 4 Row 2 (Medium Term)"
32,Clemens and Wither (2014),The Minimum Wage and the Great Recession: Evidence of Effects on the Employment and Income Trajectories Of Low-skilled Workers,Clemens & Wither,NBER working paper,"Table 3, Panel B (DDD), Col 5 Row 2 (Medium Term)"
32,Clemens and Wither (2014),The Minimum Wage and the Great Recession: Evidence of Effects on the Employment and Income Trajectories Of Low-skilled Workers,Clemens & Wither,NBER working paper,"Table 3, Panel B (DDD), Col 6 Row 2 (Medium Term)"
32,Clemens and Wither (2014),The Minimum Wage and the Great Recession: Evidence of Effects on the Employment and Income Trajectories Of Low-skilled Workers,Clemens & Wither,NBER working paper,"Table 3, Panel B (DDD), Col 7 Row 2 (Medium Term)"
33,Even and Macpherson (2014),The Effect of Tip Credits on Earnings and Employment in the U.S. Restaurant Industry,Even & Macpherson,IZA discussion paper,"Table 2 (1,1): Cash Wage, 1990:1-2011:4, No State Trends"
33,Even and Macpherson (2014),The Effect of Tip Credits on Earnings and Employment in the U.S. Restaurant Industry,Even & Macpherson,IZA discussion paper,"Table 2 (1,2): Cash Wage, 1990:1-2011:4, State Trends"
33,Even and Macpherson (2014),The Effect of Tip Credits on Earnings and Employment in the U.S. Restaurant Industry,Even & Macpherson,IZA discussion paper,"Table 2 (1,3): Cash Wage, 1994:1-2007:3, No State Trends"
33,Even and Macpherson (2014),The Effect of Tip Credits on Earnings and Employment in the U.S. Restaurant Industry,Even & Macpherson,IZA discussion paper,"Table 2 (1,4): Cash Wage, 1994:1-2007:3, State Trends"
33,Even and Macpherson (2014),The Effect of Tip Credits on Earnings and Employment in the U.S. Restaurant Industry,Even & Macpherson,IZA discussion paper,"Table 2 (2,1): MW, 1990:1-2011:4, No State Trends"
33,Even and Macpherson (2014),The Effect of Tip Credits on Earnings and Employment in the U.S. Restaurant Industry,Even & Macpherson,IZA discussion paper,"Table 2 (2,2): MW, 1990:1-2011:4, State Trends"
33,Even and Macpherson (2014),The Effect of Tip Credits on Earnings and Employment in the U.S. Restaurant Industry,Even & Macpherson,IZA discussion paper,"Table 2 (2,3): MW, 1994:1-2007:3, No State Trends"
33,Even and Macpherson (2014),The Effect of Tip Credits on Earnings and Employment in the U.S. Restaurant Industry,Even & Macpherson,IZA discussion paper,"Table 2 (2,4): MW, 1994:1-2007:3, State Trends"
33,Even and Macpherson (2014),The Effect of Tip Credits on Earnings and Employment in the U.S. Restaurant Industry,Even & Macpherson,IZA discussion paper,"Table 2 (2,5): MW, 1990:1-2011:4, No State Trends"
33,Even and Macpherson (2014),The Effect of Tip Credits on Earnings and Employment in the U.S. Restaurant Industry,Even & Macpherson,IZA discussion paper,"Table 2 (2,6): MW, 1990:1-2011:4, State Trends"
33,Even and Macpherson (2014),The Effect of Tip Credits on Earnings and Employment in the U.S. Restaurant Industry,Even & Macpherson,IZA discussion paper,"Table 2 (2,7): MW, 1994:1-2007:3, No State Trends"
33,Even and Macpherson (2014),The Effect of Tip Credits on Earnings and Employment in the U.S. Restaurant Industry,Even & Macpherson,IZA discussion paper,"Table 2 (2,8): MW, 1994:1-2007:3, State Trends"
33,Even and Macpherson (2014),The Effect of Tip Credits on Earnings and Employment in the U.S. Restaurant Industry,Even & Macpherson,IZA discussion paper,"Table 2 (1,9): Cash Wage, DD (FS-LS) Restaurants, 1990:1-2011:4, No State Trends"
33,Even and Macpherson (2014),The Effect of Tip Credits on Earnings and Employment in the U.S. Restaurant Industry,Even & Macpherson,IZA discussion paper,"Table 2 (1,10): Cash Wage, DD (FS-LS) Restaurants, 1990:1-2011:4, State Trends"
33,Even and Macpherson (2014),The Effect of Tip Credits on Earnings and Employment in the U.S. Restaurant Industry,Even & Macpherson,IZA discussion paper,"Table 2 (1,12): Cash Wage, DD (FS-LS) Restaurants, 1994:1-2007:3, State Trends"
33,Even and Macpherson (2014),The Effect of Tip Credits on Earnings and Employment in the U.S. Restaurant Industry,Even & Macpherson,IZA discussion paper,"Table 4 (6,1): Cash Wage, 1990:1-2011:4, No State Trends"
33,Even and Macpherson (2014),The Effect of Tip Credits on Earnings and Employment in the U.S. Restaurant Industry,Even & Macpherson,IZA discussion paper,"Table 4 (6,2): Cash Wage, 1990:1-2011:4, State Trends"
33,Even and Macpherson (2014),The Effect of Tip Credits on Earnings and Employment in the U.S. Restaurant Industry,Even & Macpherson,IZA discussion paper,"Table 4 (6,3): Cash Wage, 1994:1-2007:3, No State Trends"
33,Even and Macpherson (2014),The Effect of Tip Credits on Earnings and Employment in the U.S. Restaurant Industry,Even & Macpherson,IZA discussion paper,"Table 4 (6,4): Cash Wage, 1994:1-2007:3, State Trends"
33,Even and Macpherson (2014),The Effect of Tip Credits on Earnings and Employment in the U.S. Restaurant Industry,Even & Macpherson,IZA discussion paper,"Table 4 (7,1): MW, 1990:1-2011:4, No State Trends"
